Experience,job_description,Result,experience_count,advance_count,minimum_count,atleast_count,excellent_count,strong_count,expert_count,senior_count,deep_count,previous_count,fresher_count,basic_count,proficient_count,col1,col2,col3,col4
1.0,"Responsibilities:
- Conduct data analysis using various tools and techniques, including R, VBA, and SQL
- Collaborate with cross-functional teams to gather requirements and provide business analysis support
- Design and develop databases to support data analysis and reporting needs
- Analyze operational processes and identify areas for improvement
- Develop and implement solutions to streamline operations and increase efficiency
- Monitor key performance indicators (KPIs) and provide insights to drive decision-making
- Participate in the software development life cycle (SDLC) for system enhancements and upgrades
- Generate reports and dashboards to communicate findings to stakeholders
Experience:
- Strong proficiency in R, VBA, SQL, and other data analysis tools
- Solid understanding of database design principles and data modeling concepts
- Experience with business analysis techniques, such as requirements gathering and process mapping
- Ability to analyze complex data sets and extract actionable insights
- Familiarity with statistical modeling and forecasting techniques
- Knowledge of operational processes and best practices
- Excellent problem-solving skills and attention to detail
We offer competitive compensation packages, including benefits such as medical, dental, vision insurance, paid time off, and retirement plans. Join our team of talented professionals and make a significant impact on our operations.
Note: This job description is intended to provide a general overview of the position. It is not an exhaustive list of responsibilities or qualifications. The company reserves the right to modify the duties or requirements of the position based on business needs.
Job Types: Full-time, Permanent
Experience:
total work: 1 year (Preferred)
Ability to Commute:
Bengaluru, Karnataka (Required)
Ability to Relocate:
Bengaluru, Karnataka: Relocate before starting work (Required)
Work Location: In person",1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
2.0,"Key Responsibilities
Design, develop, and deploy effective test automation solutions leveraging Alcon’s enterprise test automation framework for digital health data & analytics products and applications.
Develop and execute the test plan and test cases.
Collaborate with other software/product teams in building end-to-end verification automation and component-level automation.
Provide inputs to solution architects and product teams from a testing perspective (e.g., ensuring that acceptance criteria are testable, appropriate hooks are built in as part of the solution to enable test automation)
Guide and coach team members on test automation.
Participate in Backlog grooming, Spring Planning and effort estimation.
Evaluate, implement and deploy emerging tools and process for test automation to improve the productivity.
Foster a culture of creativity, collaboration, speed, innovation, and engineering excellence.
Key Requirements/Qualifications
Minimum Qualifications
Bachelor’s degree in computer science or a related technical discipline.
2+ years of hands-on experience in developing and implementing test automation for cloud-based software or analytics applications.
2+ years of hands-on experience in testing automation tools (eg. Tricentis Tosca, selenium)
2+ years of experience in creating test artifacts such as Test plan, Test strategy, Test cases.
Proficient with CI/CD
Good communication and analytical skills.
Thrives in dynamic, cross-functional team environments. Possesses a team-first mindset, valuing diverse perspectives and contributing to a collaborative work culture.
Approaches challenges with a positive and can-do attitude. Willing to challenge the status quo, demonstrating ability to understand when and how to take appropriate risks to drive performance.
A passionate problem solver.
High learning agility
Preferred Qualifications:
Experience in test automation for data intensive and/or analytics applications
Experience in developing software solutions for healthcare and knowledge of healthcare interoperability standards like HL7, FHIR, and DICOM
Alcon is an Equal Opportunity Employer and takes pride in maintaining a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, gender identity, marital status, disability, or any other reason.",1,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6.0,"Azure Sr Data Engineer
6+ years of experience
Strong Experience with Azure cloud
Experience with ADB, ADF
Strong SQL Experience
Strong Python Experience is a Must.
Job Types: Full-time, Permanent
Salary: Up to ₹3,500,000.00 per year
Schedule:
Monday to Friday
UK shift
Application Question(s):
How many years of experience as an Azure data engineer?
Education:
Bachelor's (Required)
Experience:
total work: 6 years (Required)
Work Location: Remote",1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
6.0,"Job Title : - Azure Data Engineer.
Experience : - 6 to 8 years (Mandatory).
Location : - Remote.
Joining :- Immediate (7-10 Business Days )
Skills:- Power BI, Azure data engineering technologies, Teradata/Snowflake, and other Azure services.
Salary :- 65k to 70k (in Hand)
Job Role :- Contractual
Tenure :- Min 6 months extendable up to 2 years
Job Description :-
We are Looking to Hire 6 to 8 Years of Azure Data Engineer With strong Power BI, Azure data engineering technologies, Teradata/Snowflake, and other Azure services experience, Job Type is Contractual and tenure is Min 6 months extendable up to 2 years.
Roles and Responsibilities
Azure data engineer -Developer/Support role
The role will leverage & enhance existing technologies in the area Data and analytics Solutions like Power BI, Azure data engineering technologies, Teradata/Snowflake, and other Azure services.
The role will be responsible to develop and support IT products and solutions using these technologies and deploy them for business users
Technical Requirements
· 5 to 8 Years of IT & Azure Data engineering technologies experience
· Prior experience in ETL, data pipelines, data flow techniques using Azure Data Services
· Working experience in Python, Py Spark, Azure Data Factory, Azure Data Lake Gen2, Databricks, Azure Synapse and file formats like JSON & Parquet.
· Experience in creating ADF Pipelines to source and process data sets.
· Experience in creating Databricks notebooks to cleanse, transform and enrich data sets.
· Development experience in orchestration of pipelines
· Good understanding about SQL, Databases, Datawarehouse systems preferably Teradata
· Experience in deployment and monitoring techniques.
· Working experience with Azure DevOps CI/CD pipelines to deploy Azure resources.
· Experience in handling operations/Integration with source repository
· Must have good knowledge on Datawarehouse concepts and Datawarehouse modelling.
· Working knowledge of SNOW including resolving incidents, handling Change requests /Service requests, reporting on metrics to provide insights.
· Collaborate with the project team to understand tasks to model tables using data warehouse best practices and develop data pipelines to ensure the efficient delivery of data.
Non-technical requirement:
· Work with project leaders to model tables using data warehouse best practices and develop data pipelines to ensure the efficient delivery of data.
· Think and work agile, from estimation to development, including testing, continuous integration, and deployment.
· Manage numerous project tasks concurrently and strategically, prioritizing when necessary.
· Proven ability to work as part of a virtual team of technical consultants working from different locations (including onsite) around project delivery goals.
Technologies
· Azure data factory
· Azure Data bricks
· Azure Synapse
· PySpark/SQL
· ADLS,BLOB
· Azure DevOps with CI/CD implementation.
Nice to Have skill sets:
· Business Intelligence tools (preferred –Power BI)
· DP-203 Certified.
About Recode Solutions:
Recode Solutions is a specialized Industry 4.0 technology services company, focused on accelerating digital transformation for our clients.
Our strong automation and data engineering DNA form the powerful core of our services, frameworks, platforms, and people that are catalyzing customized solutions for clients every day.
We are a team of creative designers, technologists, planners and doers from diverse backgrounds. With offices and competency centers in the United States, Australia and India, Recode teams today serve global clients across the world.
Note :- Candidate must have strong com skills to be shortlisted.
Job Type: Full-time
Salary: ₹490,819.52 - ₹1,820,391.25 per year
Schedule:
Day shift
Monday to Friday
Experience:
Azure: 6 years (Preferred)
Work Location: Remote
Speak with the employer
+91 9990068898",1,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
2.0,"Permanent
Posted On
September 5, 2023
Location
Remote
Experience
5-6 years
About NexaQ
We are a Digital First company providing innovative IT and engineering solutions for digital transformations. Our technology services, such as Digital Transformation, Data Analytics, and Quality Engineering, enable clients to realize their full potential and expand their market reach.We empower businesses to accelerate software delivery and thrive in today's digital world. With over 150 projects completed, we are experts in Value Stream Management, enabling companies to build better software faster. By applying Scaled Agile Framework principles, we help organizations connect IT with business priorities, dramatically cut time-to-market, reduce technical debt, and overcome digital disruption challenges. Our specialized tools and deep expertise in streamlining software development allow businesses to achieve continuous delivery and unlock their full digital potential. Join us to build, deliver and evolve software that drives rapid innovation and accelerate your career growth.
Position :
Data Analyst with Python
Responsibilities :
• 2-3 Years of experience in Data Analysis using PYTHON & Python related libraries for performing data analysis. • Strong working knowledge of Pandas & Numpy. • Knowledge on AI/ML. • Minimally 2 years hand-on experience coding in SQL and SQL constructs. • Minimally 2 years of experience in developing Python notebooks using Pandas, Numpy libraries. Primary Responsibilities: • Data Analyst (Python) will work closely with other Data engineers, Subject Matter Experts, Business Analyst, SQL Developers, and Product Managers to define needs that drive the data analytics platform. • Performs Product Analysis. • Develop Python scripts for Data Analysis and ML. Education: •Bachelor’s degree in an engineering, science, information technology or business discipline, or equivalent data analyst expertise with a minimum of 2-3 years hands-on data analysis using Python experience required.
Qualifications :
. 2-3 Years of experience in Data Analysis using PYTHON & Python related libraries for performing data analysis. Minimally 2 years hand-on experience coding in SQL and SQL constructs.. Minimally 2 years of experience in developing Python notebooks using Pandas, Numpy libraries.
Whom to apply :
sindhu.hullur@nexaq.io
Location :
Remote
Job Type :
Permanent",1,8,0,1,0,0,1,4,0,1,0,0,0,0,1,5,1,0
0.0,"Company Description

Forbes Advisor - part of Forbes Marketplace - is a fast-growing portfolio of digital businesses that provides consumers with the knowledge and research they need to make informed financial, health, and life decisions that they can feel confident in.
We are one of the world’s biggest media brands and we consistently place in the top 20 of the most-popular sites in the United States, in good company with brands like Netflix, Apple and Google.
DIGITAL PUBLIC RELATIONS - DPR DATA INTERN
Forbes Advisor is looking for an Intern to join its growing Digital Public Relations (DPR) Data team within Forbes Marketplace, North America.
Working on the Forbes Advisor DPR Data team, you will learn how to research and source high-quality and relevant data available for use in DPR studies and campaigns. Interns will support the DPR Data process: how to interrogate data for geographic, demographic, or other criteria that support the study’s methodology; and how to identify and weigh the key metrics necessary to create a robust multi-source data analysis that is understandable and engaging. Interns may also have opportunities to create data visualisations to illustrate key study points, including maps, charts, and tables.
Because the DPR Data team is part of the broader Forbes Advisor DPR team, you will also learn valuable digital public relations and link-building skills, and may work closely with the Forbes Marketplace Editorial and SEO teams as well. DPR Interns will help support the various projects, campaigns and tasks that are fundamental to the success of the overall DPR team.
The role offers valuable exposure and experience in designing and executing DPR data studies for a successful consumer-facing brand. If you're looking for challenges and opportunities similar to those of a startup, with the benefits of a seasoned and successful company, then read on:

Job Description

Responsibilities:
Obtain and clean data from relevant sources by means of scraping and/or querying those websites and databases.
Create unique, accurate datasets from multiple sources.
Identify which metrics are most important to answer the study’s questions and create a weighted score and ranking from a dataset.
Help write methodologies that clearly show how and why we arrived at our conclusions.
Review other analysts’ data sets for accuracy.
Review and help debug other analysts’ code.
Requirements:
The ideal candidate must be a recent college graduate or have demonstrated transferable skills.
We’re looking for fast learners that are full of enthusiasm and creative ideas.
Knowledge of Python and/or SQL, and a demonstrated ability to use them to scrape and/or query websites and databases is a plus.
Detail-oriented with the ability to work efficiently in a fast-paced environment.
Ability to multitask and meet deadlines.
Attention to detail and a commitment to delivering clear and precise work is a must.
A team player with great communication skills.
Perks:
Day off on the 3rd Friday of every month (one long weekend each month)

Qualifications

The ideal candidate must be a recent college graduate",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,"Expertise in Data Modelling, ETL, Data Visualization, Analytics, Reporting and Data Warehousing Technologies/Tools like Power BI, Tableau, MicroStrategy, Oracle Analytics.
Deep understanding of Data Analysis techniques, BI Design, ER Design, ORM and predictive analytics Secondary Skills Exposure to SQL and NoSQL Database Engines Competency.
Proven work experience as a Data Engineer, ETL process, Data Analyst, or similar role.
In-depth understanding of database structure principles.
Experience gathering and analysing system requirements.
Knowledge of data mining and segmentation techniques.
Expertise in SQL and Oracle.
Proficiency in MS Excel.
Working experience with ETL tools and processes.
Working experience with data visualization tools (e.g., Tableau, D3.js and R).
Proven analytical skills.
Problem-solving attitude.
Excellent Verbal and Written - Communication and Presentation Skills
Job Responsibilities
Develop database solutions to store and retrieve company information.
Install and configure information systems to ensure functionality.
Analyze structural requirements for new software and applications.
ETL tools process and solution. Talend, informatica etc...
Design conceptual and logical data models and flowcharts.
Improve system performance by conducting tests, troubleshooting, and integrating new elements.
Optimize new and current database systems.
Define security and backup procedures.
Coordinate with the Data Science department to identify future needs and requirements.
Provide operational support for Management Information Systems (MIS).
Design complex and voluminous data handling structures keeping in mind of performance and user experience.
Resolve complex technical issues in implementation of DB Solutions.
Run predictive analytic tools and derive business insights and present to leadership for application and business improvements.
Look for continuous optimization and improvements in Data Handling
Job Types: Full-time, Permanent
Salary: ₹700,000.00 - ₹1,800,000.00 per year
Benefits:
Health insurance
Schedule:
Day shift
Experience:
total work: 5 years (Required)
Data analysis skills: 5 years (Required)
Work Location: In person
Speak with the employer
+91 6393495707",1,6,0,0,0,1,0,2,0,1,0,0,0,0,0,3,1,0
7.0,"Hiring Senior Data Analyst
Job Summary
We are looking to hire a highly inspired Senior Data Analyst to address data challenges in our organization, to collect large volumes of data from varying sources, transform the data and create scalable, reliable, and maintainable data pipelines for data transformation & analysis projects. This is a full-time position located in Mumbai.
Responsibilities
● Working closely with business stakeholders and product owners on requirement gathering & assessment
● Working with QA & Business Analysts on Integration & User Acceptance Testing
● Working using Agile Delivery Methodology, to deliver in Quick Delivery Cycles.
● Developing QlikSense QVDs, Incremental Loads, and dashboard creation from various data sources.
● Developing visual reports, dashboards and KPI scorecards using BI tools like Qlik Sense, QlikView.
● Developing Qlik QVD from different sources and creating star Data Model using QlikSense.
● Connecting to data sources, importing data, and transforming data for Business Intelligence using QlikSense, QlikView.
● Create and Maintain Design specifications and Support documentation.
● Involve in Design Reviews & Post-Production Support Activities
● Troubleshoot systems production/performance issues.
● Must be passionate about contributing to an organization focused on continuously improving consumer experiences.
● Must be open to new data technologies and self-learning for new business needs.
Skills Required :
● Bachelor of Engineering Computer Science Engineering
● 7+ years of overall IT Experience working with Business Intelligence and Data understanding.
● 5+ years designing and developing reports and dashboards in Qlik Sense
● 5+ Strong SQL skills (complex queries on relational databases, stored procedures, automation) required.
● Experience with Designing Data Qlik Visualization for Business Needs.
● Excellent communication skills and understanding Business requirements.
● Hands-On experience with GitHub, JIRA, and CI/CD tools
● Experience working in an Agile Scrum environment or good familiarity with the Agile methodologies.
● Good understanding of Data Warehousing & Data Modeling fundamentals
● Strong ability to communicate clearly and professionally with end customers.
Good to Have
● Any Cloud Application, Database, Data Integration, Business Intelligence Application Certifications are preferable.
● Exposure to Data Streaming, and Data API Design & Development experience would be preferable.
● Familiarity or working experience with one of tools like SSIS, ER Studio
● Familiarity or Working experience with GitHub, JIRA, and CI/CD tools
Benefits
● Salary package in line with job responsibilities
● Great work atmosphere
● Health insurance and benefits
● Work remotely temporarily due to COVID-19
Job Types: Full-time, Permanent
Salary: ₹70,000.00 - ₹250,000.00 per month
Benefits:
Cell phone reimbursement
Health insurance
Schedule:
Day shift
Monday to Friday
Supplemental pay types:
Performance bonus
Work Location: Remote",1,8,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,0
2.0,"COMPANY OVERVIEW
Tata Group is an Indian multinational conglomerate company headquartered in Mumbai, India. It encompasses seven business sectors: communications and information technology, engineering, materials, services, energy, consumer products and chemicals. Tata Group was founded in 1868 by Jamsetji Tata as a trading company. It has operations in more than 80 countries across six continents. Tata Group has over 100 operating companies with each of them operating independently.
Tata Sons is the promoter of all key Tata companies and holds the bulk of shareholding in these companies.

BACKGROUND The Tata companies together serve over million consumer and commercial customers today across several products and services. In order for the Tata companies to better understand customer and client needs and preferences, action life stages, needs, value, and potential, and enhance value and experience; the Tata companies need to develop robust data and information management capability and customer analytics. The vision is to eventually create the best in-house capability for data analytics amongst any large corporate. To achieve the above aims, it has been decided to establish an independent Tata company focused on building a common data analytics platform and help Tata Group companies. This company is being incubated in the initial phase as a division of Tata Industries and will subsequently be structured as a separate company to build Big Data Analytics and Data Science capabilities catering to but not limited to the ‘Consumer’ brands of the group.

Tata Insights and Quants – Journey to Date
Company: Tata - Insights and Quants – A Newly started division by Tata Industries.
http://www.livemint.com/Companies/PCgvCZILuJKV68UKVHZRJO/With-new-analytics-arm-Tata-aims-to-make-better-sense-of-da.html
Employer Brand: Tata iQ in 18 months of its inception was recognized in the list of Analytics India Magazine’s (AIM)
Top 10 most desirable Analytics Indian Firms to work for in 2016:
http://analyticsindiamag.com/top-10-analytics-firm-wish-worked-2016/
Generating Value for Customer: Fourteen Tata companies are partnering Tata Insights and Quants (Tata iQ), a Big Data firm, to analyse data collected from users, consumers and make sense of it to put changes in place
http://www.livemint.com/Companies/5om8ebrv6p02jGCcRB3j3K/Tata-companies-use-Big-Data-to-craft-strategies.html
https://cio.economictimes.indiatimes.com/news/strategy-and-management/how-ranjit-satyanath-plugs-into-it-to-power-up-croma-for-the-digital-era/65050926
Contributing to Community through big data:
In line with the Tata group’s philosophy of giving back more to the society than what it takes, Tata iQ, Tata group’s big data and decision Sciences Company.
Okhai partners with Tata iQ to deliver big impact through big data

Company : Tata Insights and Quants
Role : Data Scientist
Level : Analyst – Associate - Senior Associate
Role Type : Individual Contributor
Location : Mumbai | Bangalore | Jamshedpur | Kalinga Nagar – All Options open

Job Description The incumbent will be part of the Predictive Analytics, Digital Analytics, Data Sciences, Advanced Visualization, Insights & Experimentation team and will report to the Manager/Senior Manager. He/she will be an individual contributor working on multiple data sciences, advanced visualization and data management initiatives across multiple companies and industries leveraging traditional and big data. The incumbent will have the unique opportunity to witness the application of analytics across multiple industry verticals. Close partnership with business and the senior leadership of multiple Tata Companies will enable a clear understanding of the business perspectives and the application of analytics for solving real business problems.

Key Responsibilities:
Apply Data Mining/ Data Analysis methods using a variety of data tools, building and implementing models using algorithms and creating/ running simulations to drive optimisation and improvement across business functions
Assess accuracy of new data sources and data gathering techniques
Perform Exploratory Data Analysis, detailed analysis of business problems and technical environments in designing the solution
Apply Supervised, Unsupervised, Reinforcement Learning and Deep Learning algorithms
Apply advanced Machine Learning Algorithms and Statistics:
o Regression, Simulation, Scenario Analysis
o Time Series Modelling
o Classification - Logistic Regression, Decision Trees, SVM, KNN, Naive Bayes
o Clustering, K-Means
o Ensemble Models - Random Forest, Boosting, Bagging
o Neural Networks
Lead and manage Proof of Concepts and demonstrate the outcomes quickly
Document use cases, solutions and recommendations
Work analytically in a problem-solving environment
Work in a fast-paced agile development environment
Coordinate with different functional teams to implement models and monitor outcomes
Work with stakeholders throughout the organization to identify opportunities for leveraging organisation data and apply Predictive Modelling techniques to gain insights across business functions - Operations, Products, Sales, Marketing, HR and Finance teams
Help program and project managers in the design, planning and governance of implementing Data Science solutions

Experience and Skills:
2-7 years of professional working experience in Analytics
Experience in Retail, Financial Services and Manufacturing
Experience using statistical packages of R, Python and Spark ML to work with data and draw insights from large data sets
Experience with distributed data/ computing tools: Hadoop, Hive, Spark, Python
Experience with SQL
Experience visualizing/ presenting data for stakeholders using matplot, ggplot or Excel or Tableau
Excellent written and verbal communication skills for coordinating across teams
Education qualification:
Bachelors/ Masters in a quantitative discipline (Statistics, Econometrics, Mathematics, Engineering and Science)

Reach us on careers@tataiq.com",1,8,3,0,0,1,0,0,3,1,0,0,0,0,0,4,1,0
3.0,"Company Overview
Milestone Technologies is a global IT managed services firm that partners with organizations to scale their technology, infrastructure and services to drive specific business outcomes such as digital transformation, innovation, and operational agility. Milestone is focused on building an employee-first, performance based culture and for over 25 years, we have a demonstrated history of supporting category-defining enterprise clients that are growing ahead of the market. The company specializes in providing solutions across Application Services and Consulting, Digital Product Engineering, Digital Workplace Services, Private Cloud Services, AI/Automation, and ServiceNow. Milestone culture is built to provide a collaborative, inclusive environment that supports employees and empowers them to reach their full potential.

Our seasoned professionals deliver services based on Milestone’s best practices and service delivery framework. By leveraging our vast knowledge base to execute initiatives, we deliver both short-term and long-term value to our clients and apply continuous service improvement to deliver transformational benefits to IT. With Intelligent Automation, Milestone helps businesses further accelerate their IT transformation. The result is a sharper focus on business objectives and a dramatic improvement in employee productivity. Through our key technology partnerships and our people-first approach, Milestone continues to deliver industry-leading innovation to our clients. With more than 3,000 employees serving over 200 companies worldwide, we are following our mission of revolutionizing the way IT is deployed around the globe.
Job Overview
We are inviting Data Engineer to join our growing team. The successful candidate will support a key client specializing in payment gateways, based in Hyderabad.
Responsibilities:
Design and develop ETL/ELT pipelines and the platform to maintain the data lake.
Fine-tune new and existing data pipelines.
Collaborate effectively with Business Analysts and other Developers throughout the project lifecycle.
Assist in defining the granularity of data in fact tables, identifying metrics and dimensions, and understanding Slowly Changing Dimensions.
Collaborate closely with various delivery teams and assume responsibility for the deliveries.
Recommend ways to improve data reliability, efficiency, and quality.
Comply with the terms and conditions of the employment contract, company policies and procedures, and any and all directives (such as, but not limited to, transfer and/or re-assignment to different work locations, changes in teams and/or work shifts, policies in regards to flexibility of work benefits and/or work environment, alternative work arrangements, and other decisions that may arise due to the changing business environment). The Company may adopt, vary or rescind these policies and directives in its absolute discretion and without any limitation (implied or otherwise) on its ability to do so.
Required Skills:
3+ years of overall IT experience.
Strong programming skills in Java or Python.
Experience with Spark using Pyspark/Scala.
Experience with AWS (Amazon Web Services) or Azure.
Experience with Databases, SQL programming.
Familiarity with DBT, Databricks, and Snowflake.
Ability to learn and adopt new technologies, leveraging them to execute on the use cases given to solve business problems.
Excellent communication skills, able to articulate complex issues understandably and engagingly.
Technical capability to write clearly to the use case scenarios presented during evaluation. Ability to present multiple options for a given problem statement.
Self-starter, with a can-do attitude, collaborative and adaptable.
Ability to work in global virtual teams.
Ability to write code based on technical designs.
Compensation
Estimated Pay Range: Exact compensation and offers of employment are dependent on circumstances of each case and will be determined based on job-related knowledge, skills, experience, licenses or certifications, and location.
Our Commitment to Diversity & Inclusion
At Milestone we strive to create a workplace that reflects the communities we serve and work with, where we all feel empowered to bring our full, authentic selves to work. We know creating a diverse and inclusive culture that champions equity and belonging is not only the right thing to do for our employees but is also critical to our continued success.
Milestone Technologies provides equal employment opportunity for all applicants and employees. All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, color, religion, gender, gender identity, marital status, age, disability, veteran status, sexual orientation, national origin, or any other category protected by applicable federal and state law, or local ordinance. Milestone also makes reasonable accommodations for disabled applicants and employees.
We welcome the unique background, culture, experiences, knowledge, innovation, self-expression and perspectives you can bring to our global community. Our recruitment team is looking forward to meeting you.
This position may be assigned to a client that requires all individuals on-site to have the COVID-19 vaccination. The individual must be fully vaccinated before starting work at such a client site.",1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
0.0,"**************************************************************************************************************************
MMStartup is a pre-startup domain dedicated to Market Research and other R&D activities.
Currently, we are conducting integration testing from external websites such as Indeed, Glassdoor, and others. We'd like to ask potential candidates to disregard this job posting, and we apologize for any inconvenience caused during the job analysis process. **************************************************************************************************************************
Job Responsibilities:
Collecting and organizing data
Analyzing and interpreting data
Providing actionable recommendations


Duties

Data collection and cleaning
Data analysis and interpretation
Data visualization and reporting
Stakeholder collaboration
Data quality monitoring
Providing actionable insights


Preferred Experience
Preferred Experience: Strong background in data analysis, proficiency in statistical methods, expertise in data visualization, experience with stakeholder collaboration, demonstrated ability in ensuring data quality, and a track record of providing actionable insights.


Eligibility Requirements

Bachelor's degree in a relevant field such as statistics, mathematics, or computer science.
Proficiency in data analysis tools and programming languages, such as Python, R, or SQL.
Experience in data manipulation and cleaning.
Strong analytical and problem-solving skills.
Effective communication and presentation abilities.
Proven track record of working with large datasets and delivering data-driven solutions.

Others
Travel:N/A
Sponsorship :No Sponsorship Available
Commute:Preferred to be Local Candidates/ No Relocation assistance etc. / commute/relocate:
Remote:N/A
Misc.:

Wages & Benefits:
₹3 Lakh to 25 Lakh / Annual
Competitive Salary
High Demand and Career Growth
Continuous Learning and Skill Development
Valuable Insights and Impact
Collaboration and Interdisciplinary Work
Versatile Career Options",0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0
2.0,"Shorthand, Typing and using computer applications
Registering and dispatching e-mails
Setting up and maintaining effective filing system
Designing and preparing power point presentation
Any other related task as per requirement of Office
Job Type: Full-time
Salary: ₹22,000.00 - ₹26,000.00 per month
Benefits:
Health insurance
Schedule:
Day shift
Morning shift
Supplemental pay types:
Shift allowance
Yearly bonus
Ability to commute/relocate:
Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
Microsoft Office: 2 years (Required)
total work: 2 years (Required)
Language:
English (Required)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,"Zobello is looking for a Data Analyst Associate who will be responsible for presenting data to derive actionable results.
What we are looking out for:
Graduate with 1-2 years of experience in data analysis, data mining/modeling.
Proficient with reporting and statistical tools like Microsoft Excel, SPSS, Adobe etc.
Ability to work in a team.
Good Analytical skills
Experience in E-commerce industry is a must.
What we would like you to do:
Responsible for analysing data on a constant basis.
Gathering information from various sources in order to better understand the data.
Communicating findings of data to relevant departments in the form of presentation, graphs etc.
Provide recommendations and actionable strategies based on the data.
If you are interested in applying for this position, please send your, CV, with your portfolio, a covering letter and a photo as soon as possible to careers@zobello.com",1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.0,"About us
Prescience Decision Solutions is a Bangalore-based company specializing in Data Science, Advanced Analytics, and Data Engineering. With a 'Business Backward' approach, we dive deep into understanding your business problems and collaborate closely with you to provide effective solutions.

Founded by a team of highly experienced industry professionals with an IIT IIM background, we have been serving numerous global clients. Our expertise lies in leveraging AI/ML and analytics techniques to derive valuable business insights from data. As a bootstrapped and profitable company, we boast a strong project pipeline.

""Prescience Decision Solutions"" is an equal opportunity employer committed to a diverse and inclusive workplace, free from discrimination based on caste, creed, religion, sex, place of birth, sexual orientation, age, nationality, etc.

Job Description
Investigate the feasibility of applying scientific principles and concepts to business problems.
Develop new algorithms independently to solve well-defined retail problems and improve existing algorithms.
Work with product team to implement new modules, maintain and release production pipelines in timely and responsible manner.
Develop POCs based on new ideas or technology, popularize new innovations in retail and analytics with internal/external stakeholders.
Collaborate with Data Engineering, Advisory and Product team to find scope of improvement and drive right processes.

Requirements
2+ years of experience in a Data Science, machine learning or a related field.
Strong hands-on experience in Machine Learning and Statistics focusing on structured and unstructured data problems.
Practical experience in several of the following areas: time series forecasting, clustering and classification techniques, regression, boosting algorithms, optimization techniques, NLP, recommendation systems, ElasticNetExcellent programming skills preferably in Python/Py spark and SQL
Understanding of developing, implementing, deploying machine learning models on the cloud platformS (Azure, AWS, GCP ) by using AWS/Azure Machine Learning, Data bricks, or other relevant cloud services
Integrate machine learning models into existing systems and applications, ensuring seamless functionality and data flow
Understanding of developing and maintaining MLOps pipelines for automated model training, testing, deployment, and monitoring using Azure DevOps or other relevant tools
Understanding of monitoring and analysing model performance, providing reports and insights to stakeholders as needed
Familiarity with data processing and storage tools, such as SQL, Hadoop, or SparkAdvanced engineering abilities to deliver flexible and scalable end-to-end machine learning solutions.
Exposure to data visualization software and packages (Power BI, Tableau, matplotlib, d3)Understands challenges in business area, applicability of relevant data science disciplines, and system interactions.
Excellent written and verbal communication skills, confidence in presenting ideas and findings to stakeholders, and ability to do so at the right level of detail.

Benefits
Competitive salary and performance-based bonuses.
Comprehensive insurance plans.
Collaborative and supportive work environment.
Chance to learn and grow with a talented team.
A positive and fun work environment.

Industry
Data & Analytics
Work Experience
2+Years
City
Bangalore
State/Province
Karnataka
Country
India
Zip/Postal Code
560076",1,5,2,0,0,2,2,1,0,1,0,0,0,0,0,4,4,0
1.0,"Job Title

Data Engineer


Reporting Structure

Project Manager


Education

Graduation in Engineering/ Technology/ Computer Science/ Information Technology or similar field or Post-Graduation in above mentioned discipline from a recognized University


Experience/ Qualifications

Minimum 1-3 years of experience as a data engineer or in a similar role.
Strong programming skills in Python/ R/ Scala
Proficiency in SQL and NoSQL database
Exposure to big-data technologies like Hadoop, Spark, NoSQL etc.
Building and maintaining the data systems for both structured and unstructured data
Organizing and analyzing raw data from text, images and other data sources
Developing ETL scripts
Expertise with data models, data mining, and ML techniques
Web-scrapping/ crawling, image processing, text mining, NLP etc.
Creating, handling and integrating API
Developing reports and dashboards using data visualization tools like
Power BI, Tableau etc
Integrating data from various sources, such as web services and file systems, etc.


Responsibilities

Build analytical data systems, ensure data flow, and maintain, improve, clean, manipulate and analyse databases
Ensure proper data governance and quality of databases
Create and analyse complex data systems for both structured and unstructured data
Play a key role in the deployment of innovative big data platforms for advanced analytics and data processing
Create reports and dashboards using visualization tools.
Collaborate with our researchers in various projects


Location

Mumbai (RBI BKC)
Mumbai (WTC) Cuff Parade


Employment Type

All positions are on fixed term contract on a full-time basis exclusively
for ReBIT, initially for a period of five years, extendable by mutual consent",1,2,1,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0
